id,imdb_id,tmdbId,title,release_date,revenue,budget,runtime,original_language,vote_average,vote_count,homepage,tagline
111718,tt0054366,133827,The Sun's Burial,8/9/1960,0,0,87,ja,6.6,5,,
99760,tt0087913,79528,El pico 2,11/9/1984,930349,0,120,es,6.3,4,,
89774,tt0229965,59440,"Air: Eating, Sleeping, Waiting and Playing",12/13/1999,0,0,60,en,6.3,2,,
26301,tt0475302,38714,The Hunt for the BTK Killer,10/9/2005,0,0,82,en,4.7,11,,
143769,tt0077060,198311,Pennies from Heaven,3/7/1978,0,0,450,en,8.2,5,,
118876,tt0071987,172391,How to Kill a Judge,2/5/1975,0,0,105,it,0,0,,
4196,tt0174862,29067,Lenin: The Train,11/30/1988,0,0,198,en,6,1,,
152846,tt0232114,313108,The Most Beautiful Wife,3/12/1970,0,0,108,it,8.5,4,,
72485,tt0334548,7860,The True Meaning of Pictures: Shelby Lee Adams' Appalachia,9/7/2002,0,0,75,en,0,0,,
94649,tt0291310,79934,La libertad,6/28/2001,0,0,73,en,6.5,6,,
4955,tt0051964,31945,Mädchen in Uniform,7/7/1958,0,0,95,de,5.5,4,,
158848,tt2306783,108879,The Falls,1/12/2012,0,0,115,en,6.1,13,http://www.thefallsmovie.net/01/index.php,
172577,tt1366321,145760,The Take,6/17/2009,0,0,173,en,7.7,22,,"He's got family, he's got power, but he's got issues"
60193,tt0052575,51890,Arrangiatevi!,1/1/1959,0,0,0,it,7,4,,
105529,tt0073529,113364,Down the Ancient Stairs,1/1/1975,0,0,0,it,6,2,,Dante's Inferno is Alive and Well
106224,tt0074487,56579,The Inheritance,10/21/1976,0,0,120,it,5.2,3,,
63229,tt0086989,158959,Good King Dagobert,8/22/1984,0,0,112,fr,3.7,6,,
82368,tt0054068,84108,Love and Larceny,1/1/1960,0,0,101,it,7.3,3,,
2969,tt0017621,42726,A Daughter Of Destiny,1/25/1928,0,0,108,en,7.8,4,,
46713,tt1563719,35955,Hunt to Kill,11/6/2010,0,2300000,98,en,4.9,36,,Survival of the baddest
153410,tt0213035,79048,Kiss,12/31/1963,0,0,55,en,6.2,5,,
84114,tt0060737,43936,"Namu, the Killer Whale",8/1/1966,0,0,89,en,3.8,2,,Make Room In Your Heart For A Six-Ton Pet!!!
40826,tt0050103,1833,Affair in Havana,10/1/1957,0,0,77,en,5.5,3,,
41434,tt1034305,19215,Don't Look Up,9/24/2009,0,0,98,en,3.3,16,,Lights. Camera. Terror.
111460,tt0023982,267795,"Elmer, The Great",4/29/1933,0,0,72,en,5,1,,
79580,tt2093100,49609,Home,11/3/2011,0,0,127,ru,5,6,,
47084,tt1178522,1986,Little Dorrit,10/26/2008,0,0,452,en,7.5,8,,
125527,tt0196355,14053,The Other,5/26/1999,0,0,105,ar,5.5,2,,
74657,tt0062707,29388,The Violent Four,3/29/1968,0,0,98,it,6,7,,The Bank Bandits... Gunning a City to it's Knees
122787,tt0063500,25386,Kill and Pray,3/10/1967,0,0,92,it,6.7,3,,
136572,tt0981293,208305,Hotel Meina,10/7/2007,0,0,115,it,6,3,,
103210,tt0083936,80518,Fighting Back,5/21/1982,0,0,98,en,3.5,2,,"Thieves, Pimps, Prostitutes, Muggers and Drug Dealers beware. John D'Angelo's out to make his neighbourhood safe. He's declaring his own personal war on crime and he doesn't want your kind around here any more."
32160,tt0485552,31835,Running Wild,1/1/2006,0,0,124,ko,6.2,10,,
165181,tt1959325,145959,Abiogenesis,9/29/2011,0,0,5,en,4.4,5,,
25744,tt0891520,57283,A Slit-Mouthed Woman,3/16/2007,0,0,90,ja,4.8,26,,
32213,tt0433328,438,Another Public Enemy,1/27/2005,0,0,148,ko,7.4,8,,
128842,tt2385138,300803,Lethal Hostage,8/16/2012,0,0,96,en,6.6,7,,
107976,tt1193490,95504,Black House,6/21/2007,0,0,104,ko,6.1,14,,
32162,tt0489067,60966,Colour of the Loyalty,1/1/2005,0,0,90,cn,7,5,,
32149,tt1138457,37598,Once Upon a Time,1/31/2008,0,0,110,ko,6,11,,
52418,tt1092034,10798,Fate,3/20/2008,0,0,123,ko,5.5,7,,
41980,tt1611840,56373,Once a Gangster,5/20/2010,0,2000000,95,en,5.8,9,http://www.mediaasia.com/onceagangster,
55765,tt0891488,4982,Righteous Ties,10/19/2006,0,4500000,126,ko,6.5,12,,
44245,tt1535495,18011,Triple Tap,6/30/2010,0,0,117,cn,5.9,15,http://qwzw.ent.sina.com.cn/,A cop makes it his mission to bring down a media hero who has masterminded his own fate.
121491,tt2173024,3539,Deranged,7/5/2012,0,0,109,ko,6.5,24,http://yeongasi2012.interest.me/,
206,tt0287624,77350,Paradise Found,1/1/2003,0,0,89,en,6.8,6,,
136842,tt0008827,213950,Amarilly of Clothes-Line Alley,3/10/1918,0,0,67,en,5.5,4,,
124294,tt2253742,38465,R2B: Return to Base,8/14/2012,0,10000000,113,ko,5.8,27,http://www.r2b-2012.co.kr/,
26010,tt1236370,28100,Legendary Assassin,12/5/2008,0,515788,89,en,6.2,24,,Every Move Kills
96664,tt2171993,77461,Nightfall,3/15/2012,0,0,108,cn,6.5,21,,
5846,tt0398563,96966,Sky High,12/5/2003,0,0,122,ja,6.6,14,http://www.tv-asahi.co.jp/skyhigh-movie/,
86279,tt2130033,54527,Fakta Ladh Mhana,8/5/2011,0,10,145,mr,8.3,3,,
137409,tt2186715,86326,Cold War,11/8/2012,0,0,102,cn,6.4,48,,Asia's safest city is about to be tested.
116227,tt2186819,41842,Howling,2/16/2012,0,0,114,ko,5.9,33,http://www.hancinema.net/korean_movie_Howling.php,
117506,tt1740002,22460,Motorway,6/21/2012,0,0,90,cn,5.6,30,,
162006,tt2053339,408286,Brave Hearts: Umizaru,7/12/2012,0,0,116,ja,5.8,8,,
45303,tt0295578,41292,Running Out of Time 2,12/27/2001,0,0,95,cn,5.8,13,,
3936,tt0032261,15855,Blondie Has Servant Trouble,7/25/1940,0,0,72,en,7.7,3,,No one can hold a candle to them...when it comes to uproarious...wholesome fun!
134812,tt2140671,254007,Wither,5/9/2013,0,0,95,sv,5.5,19,http://www.stockholmsyndromefilm.com/wither.html,Say goodbye to your friends
141520,tt1766044,49087,Rita's Last Fairy Tale,11/1/2012,486937,200000,100,en,7.4,8,http://ritaslastfairytale.ru/,
53416,tt0006689,18206,The Floorwalker,5/15/1916,0,0,30,en,6.3,21,,
2079,tt0006548,43037,The Count,9/4/1916,0,0,34,en,6.1,13,,
2078,tt0007162,9325,The Pawnshop,10/2/1916,0,0,32,en,6.4,17,,
102901,tt0030814,53405,Sighs of Spain,10/16/1939,0,0,100,en,0,0,,
89116,tt0498505,76121,The Professor and His Beloved Equation,1/21/2006,0,5000000,117,ja,6.8,6,http://hakase-movie.com/,
26130,tt0498567,17091,Summer Time Machine Blues,9/3/2005,0,0,107,ja,6.9,11,,
51935,tt0405022,7485,House of Boys,11/20/2009,0,2500000,113,en,5.3,10,,
128848,tt0058660,100032,A Time For Dying,12/31/1969,0,0,67,en,6.5,2,,Only he knew it was...a time for dying
26849,tt0037078,13519,The Missing Juror,11/16/1944,0,0,66,en,6,2,,
3578,tt0024703,98,The Tunnel,10/26/1933,0,0,72,de,6.5,2,,
176143,tt0035669,98604,Behind the Rising Sun,8/1/1943,0,0,88,en,6,2,,The year's most timely story.
149180,tt0063763,36765,Taste of Vengeance,9/22/1969,0,0,119,it,0,0,,
157779,tt0203090,48405,Skin 'em Alive,5/25/1978,0,0,95,en,0,0,,
104954,tt0071147,85509,"Anna: the Pleasure, the Torment",11/27/1973,0,0,100,it,5.3,3,,
144580,tt0251057,199584,Double Bang,8/17/2001,0,0,104,en,4.1,4,,
99708,tt0475999,74549,Pope John Paul II,12/4/2005,0,0,186,en,4.8,4,,
59333,tt0780577,10761,Official Rejection,4/4/2009,0,0,108,en,2.5,2,http://www.officialrejectiondocumentary.com/,When the shooting stops... the war begins
160106,tt1941653,284152,Škola princů,1/18/2010,0,0,72,cs,7,1,,
798,tt0046218,11228,Pünktchen und Anton,8/26/1953,0,0,91,de,6,2,,
146404,tt2374835,271484,The Best of Men,8/16/2012,0,0,90,en,6.7,9,http://www.bbc.co.uk/programmes/b01m1jqd,
146301,tt2473510,35652,Paranormal Activity: The Ghost Dimension,10/21/2015,78096553,10000000,88,en,5,435,,You can't save them. All you can do is watch.
70656,tt0970519,45852,Imagination,2/26/2008,0,110000,72,en,0,0,http://www.vanguardcinema.com/imagination/imagination.htm,
1899,tt0425985,60951,The Chinese Botanist's Daughters,4/26/2006,0,3910000,95,fr,6.2,16,http://www.lesfillesdubotaniste.com/,
84094,tt1292561,32319,Railways,5/29/2010,0,0,130,ja,0,0,,
84942,tt1715223,47327,The Watermen,12/25/2011,0,1150000,96,en,3.3,14,http://www.thewatermenmovie.com/us/,Adrift in the middle of the Atlantic
2734,tt0118933,11120,David,3/23/1997,0,15000000,190,en,8.2,11,,David
58207,tt0090455,10844,If Tomorrow Comes,3/16/1986,0,0,313,en,6.5,6,,The excitement is in the chase
32329,tt0095545,23916,Looking for Langston,10/31/1989,0,0,45,en,5,1,,
80928,tt0022647,41994,Babes in the Woods,11/19/1932,0,16855,7,en,5.9,7,,
134360,tt0022147,323384,Mickey's Orphans,12/9/1931,0,0,7,en,4.8,6,,
109323,tt0027212,142573,Who Killed Cock Robin?,6/28/1935,0,27715,8,en,7.3,5,,
92804,tt0065470,30596,Bigfoot,10/21/1970,0,0,84,en,3.2,5,,
92819,tt0041416,81870,Give Us This Day,10/14/1949,0,0,120,en,6.4,5,,
49347,tt1545315,8324,Needle,6/4/2010,0,3500000,90,en,4.9,18,http://www.needlemovie.com/,Ten Suspects. Six Clues. One Killer...
5881,tt0774756,2103,Twice Upon a Time,11/8/2006,0,0,92,fr,7.8,4,http://www.desaccordparfait-lefilm.com,
4893,tt0059905,45964,Where the Spies Are,1/26/1966,0,0,110,en,4.3,2,,
135659,tt2239096,32742,Johan Falk: De 107 patrioterna,10/9/2012,0,0,92,en,6.8,10,,
71147,tt0271237,72083,The Triangle,8/13/2001,0,0,92,en,3.1,9,,"In the Bermuda Triangle, nothing stays lost forever"
5484,tt0069141,45861,Four Times That Night,4/15/1972,0,0,83,it,5.4,4,,
129847,tt0069366,161267,Deep West,4/8/1971,0,0,94,it,5,2,,
129851,tt0067142,33229,A Bullet for a Stranger,9/23/1971,0,0,94,it,5,1,,
146970,tt0071766,71995,In the West There Was a Man Named Invincible,5/3/1973,0,0,87,it,8,1,,
115042,tt0085514,26111,Exterminators of the Year 3000,8/13/1983,606694,0,90,es,6,2,,A futuristic film of survival
34729,tt0270560,17110,Our Lips Are Sealed,5/18/2000,0,0,89,en,5.6,61,,
111170,tt2292903,112287,Rubberneck,2/22/2013,0,0,83,en,5.5,6,http://www.rubberneckfilm.com/,
107081,tt0055937,18624,I due della legione,8/16/1962,0,0,97,it,0,0,,
27703,tt0075614,27079,The Psychic,8/10/1977,0,0,95,it,7.1,34,,
31973,tt0458485,8016,Soldier of God,1/1/2005,0,0,94,en,5,1,http://www.soldierofgod.net/,
157174,tt0055114,62880,Samson and the Seven Miracles of the World,10/31/1961,0,0,80,it,5.5,1,,HE WAS TEMPTATION to a 1000 and one women!
133941,tt0063979,277399,Double Face,7/4/1969,0,0,88,it,7,2,,
4419,tt0039629,43316,Les Misérables,1/21/1948,0,0,188,it,0,0,,
70864,tt0051951,17153,The Day the Sky Exploded,9/4/1958,0,0,82,it,4.2,6,,Terror From The Sky! Earth Attacked From Outer Space!
74944,tt1861375,26390,War of the Buttons,9/12/2011,0,0,109,en,5.9,97,,
79329,tt1343750,24487,Treevenge,7/7/2008,0,0,16,en,7,19,http://www.treevenge.com/,
85442,tt0067297,442417,To Catch a Spy,9/6/1971,0,0,94,en,8,2,,
114184,tt0188194,244506,Seven Days Somewhere Else,8/29/1969,0,0,100,en,0,0,,
27875,tt0468975,31781,Yaji and Kita: The Midnight Pilgrims,4/2/2005,0,0,124,ja,0,0,,
120478,tt2396701,265297,The Haunting of Whaley House,7/31/2012,0,115000,90,en,3.9,17,,"Just because you don't believe in ghosts, doesn't mean they don't believe in you!"
118576,tt0006589,69040,The Devil's Needle,8/12/1916,0,0,66,en,7,1,,
31647,tt0102569,23132,A Nymphoid Barbarian in Dinosaur Hell,1/1/1990,0,40000,82,en,2.3,9,http://www.troma.com/films/a-nymphoid-barbarian-in-dinosaur-hell/,Where the prehistoric meets the prepubescent.
72574,tt0083805,20411,Death Valley,5/7/1982,0,0,87,en,4.7,7,,Welcome To Death Valley
166874,tt0064506,64191,Coincidence,10/4/1969,0,0,104,ab,0,0,,
159365,tt0071205,342695,Benaam,10/18/1974,0,0,117,hi,0,0,,
62803,tt0123102,41477,Hero,1/1/1983,0,0,173,en,7,2,,
54256,tt0086170,10074,Rang Birangi,4/23/1983,0,0,175,hi,4.8,2,,
96112,tt0266260,116019,Arjun,4/20/1985,0,0,0,hi,5.3,3,,
170845,tt0091328,348375,Karma,2/23/1986,0,0,194,hi,7.5,2,,Fight against terrorism!
98122,tt0260494,80215,Veerana,5/6/1988,0,0,145,hi,4.8,4,,
27624,tt0100095,28730,Maine Pyar Kiya,10/16/1989,0,0,192,hi,7,11,,
153170,tt0259877,162877,Bandh Darwaza,5/7/1990,0,0,145,hi,0,0,,
107745,tt0102825,195269,Saajan,8/30/1991,0,0,181,en,5.5,4,,
127017,tt0003016,26925,The Inside of the White Slave Traffic,1/1/1913,0,0,28,en,0,0,,
78329,tt0073803,35166,Three Men in a Boat,12/31/1975,0,0,64,en,3.8,4,,
143980,tt0110280,30933,Brave Revolutionary,7/22/1994,0,0,159,hi,10,1,,
103048,tt0210609,156700,China Gate,11/27/1998,0,0,179,en,5.4,4,,
45533,tt0173080,59892,Pyaar Kiya To Darna Kya,3/27/1998,0,0,162,en,6.3,10,,Why be afraid of Love?
124217,tt2184211,65546,The Ice Dragon,2/24/2012,0,0,80,sv,7,1,,
88950,tt0074080,60309,'Gator Bait,6/1/1974,0,0,88,en,6.5,2,,"UNTAMED AND DEADLY, she ruled the swamp with a BLAZING GUN and a LUSCIOUS SMILE"
169090,tt0156917,178222,På palmblad och rosor,4/3/1976,0,0,93,en,6,1,,
81782,tt0255309,44048,Kurukshetra,11/9/2000,0,0,0,en,6,1,,Kurukshetra
166231,tt0250690,374247,Refugee,6/30/2000,0,0,207,hi,5.5,5,,A human story
165573,tt0250483,294409,Kya Kehna,5/18/2000,0,0,0,en,5,3,,
53554,tt0184596,60400,Hundhotellet,10/3/2000,0,0,68,en,5,2,,En mystisk historia
150218,tt0183451,152393,Hercules Against the Barbarians,4/16/1964,0,0,96,en,6,2,,
115871,tt2210809,180305,Match,5/1/2012,0,8000000,117,ru,5.4,7,http://match-film.ru/,
127987,tt0068821,127668,The Delightful Forest,9/20/1972,0,0,92,zh,5.4,4,,
3012,tt0057652,51371,The Victors,11/22/1963,0,0,175,en,8.2,6,,A Shattering Entertainment Experience!
3565,tt0019509,10564,Underground,7/1/1928,0,0,84,en,5,1,,
50189,tt0167956,8275,Geppo il folle,12/1/1978,0,0,0,it,6,1,,
125619,tt2351524,168295,The forbidden education,8/13/2012,0,0,121,es,6.6,9,http://www.educacionprohibida.com/,The forbidden education
62796,tt1831829,13414,William & Kate,4/18/2011,15,20,83,en,5.8,30,,"A Prince, an ordinary girl. And a very British love story"
4728,tt0060450,9896,The Gendarme in New York,10/28/1965,0,0,95,fr,6.1,71,,
4727,tt0058135,1722,The Gendarme of St. Tropez,9/8/1964,0,0,89,fr,6.8,132,,
167424,tt2343536,430514,The Dead and the Living,9/25/2012,0,0,0,de,0,0,,
81274,tt0097038,63611,The Challengers,10/14/1990,0,0,97,fr,0,0,,
57991,tt0047327,28093,Frisky,1/1/1954,0,0,97,it,8.2,3,,
64032,tt0033941,12193,The White Ship,10/31/1941,0,0,77,it,6.5,4,,
155956,tt0047026,66060,Joan of Arc at the Stake,12/20/1954,0,0,80,it,5,2,,
157827,tt2217859,45330,Louder Than Bombs,5/18/2015,161789,11000000,109,en,6.7,93,http://www.motlys.com/louder-than-bombs,
134881,tt1065307,271714,More of Me,6/17/2007,0,0,86,en,1,1,,
71995,tt0054242,24392,The Passionate Thief,10/21/1960,0,0,106,it,5.2,3,,
33126,tt0068375,16972,Chung Kuo - Cina,12/26/1972,0,0,207,en,8,2,,
27721,tt0902955,2841,In Bar,1/1/2007,0,0,95,en,5.8,11,http://www.bardafilm.com/,
117340,tt1258201,295087,Hello Lonesome,6/1/2010,0,0,93,en,6.3,3,,A little hello can go a long way.
33624,tt0374627,42268,Double zéro,6/16/2004,0,0,90,fr,5,71,,
73492,tt0042824,101006,Outrage,9/27/1950,0,0,75,en,6.5,6,,Is any girl safe?
84844,tt0062859,20993,A Dandy in Aspic,4/2/1968,0,0,107,en,7.5,4,,A Double Agent in Double Danger!
137587,tt0085077,127323,Reilly: Ace of Spies,9/5/1983,0,0,0,en,6.8,6,,The amazing true story of the world's first international super spy
4228,tt0098238,10833,The French Revolution,10/1/1989,0,0,320,fr,6.5,7,,
118758,tt0112407,103678,Atolladero,1/1/1997,0,0,95,es,7,1,,
156627,tt0072919,388910,The Story of Sin,6/3/1975,0,0,130,pl,6.1,8,,
164041,tt0062245,190681,The Seventh Companion,4/14/1968,0,0,89,en,7.7,3,,
42952,tt0401089,27622,72 Meters,2/12/2004,0,1600000,117,ru,5.3,8,,
80746,tt0198439,201695,The Age of Love,1/9/1954,0,0,105,en,0,0,,
169020,tt2293138,337844,Vive la France,2/19/2013,0,0,95,fr,4.9,124,,
174905,tt0218831,32228,The Young Lady and the Hooligan,5/1/1918,0,0,35,ru,7,1,,
167364,tt2055790,11346,Turf,2/13/2013,0,0,102,fr,4.2,31,,
127608,tt0086333,86598,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,6/25/1983,0,0,151,ru,7.7,6,,
82857,tt0137432,50071,"Tsirk Sgorel, i Klouny Razbezhalis",3/23/1998,0,0,114,en,3.5,2,,
68271,tt0033889,49571,Dream,11/11/1941,0,0,100,ru,8.5,2,,
130492,tt0276594,325138,Uno bianca,2/5/2001,0,0,190,it,6,9,,
67087,tt0085385,16538,Curtains,3/4/1983,0,0,89,en,5,23,,"Six beautiful girls, trying to get ahead... when the curtains fall, five will be dead."
92393,tt2062661,48492,Area 407,4/27/2012,0,0,90,en,4,36,http://www.tape407.com/,The plane crash was just the beginning
92787,tt0100811,75469,Transylvania Twist,10/1/1989,0,0,90,en,5,4,,You'll Laugh All The Way To The Blood Bank!
55681,tt0390073,12646,The Halfway House,2/14/2004,0,0,90,en,3.4,6,,Halfway between our world... and theirs!
133137,tt0301163,57737,Dead Creatures,9/25/2001,0,0,95,en,0,0,,
27350,tt0102422,15024,McBain,9/20/1991,0,0,107,en,4.6,7,,"The drug lords have the power, the money, the connections. They didn't count on McBain"
48943,tt0163511,14620,Young and Dangerous 5,1/1/1998,0,0,114,cn,6.3,10,http://en.wikipedia.org/wiki/Young_and_Dangerous_5,hong kong triad
161620,tt0072419,393184,Wonder Woman,3/12/1974,0,0,75,en,5.9,8,,
166207,tt0194283,203539,Pápa Piquillo,12/18/1998,0,0,,es,4.8,8,,
172443,tt0006809,206591,His Picture in the Papers,2/13/1916,0,0,62,en,4,1,,
39446,tt1492723,215,At Risk,4/10/2010,0,5000000,90,en,3.4,9,,
68865,tt0070140,101362,The Amazons,12/15/1973,0,0,100,it,5.8,2,,Women Warriors as Sensuous as they are Savage. Women Rulers as Passionate as they are Powerful.
3013,tt0078879,18111,Bloodline,1/1/1979,0,0,116,en,4.7,10,,
27112,tt0040246,38821,Corridor of Mirrors,7/24/1948,0,0,105,en,5.1,3,,
31060,tt1193516,26426,Recep İvedik,2/22/2008,5330000,500000,90,tr,5.4,21,,
174611,tt1354678,60189,Bedfellows,8/11/2008,0,0,2,en,5.6,13,,"Sometimes at night the person you are laying next to, isn't the same person you went to bed with!"
31770,tt0035982,19119,"Hello, Frisco, Hello",3/26/1943,0,0,99,en,4,1,,
80775,tt0048971,38961,Away All Boats,8/16/1956,0,0,114,en,6,5,,The battle cry of the South Pacific
33316,tt1202028,1566,London's Trafalgar Square,1890-01-01,0,0,1,xx,5.1,9,,
64508,tt0097292,11127,Hard to Be a God,9/9/1989,0,0,119,de,5.8,6,,
171277,tt2363449,37801,The House Across the Street,4/10/2015,0,0,90,en,1,3,,
105098,tt0067913,34937,The Man with Icy Eyes,4/10/1971,0,0,95,en,4.9,4,,
98085,tt0062078,19794,Operation Kid Brother,4/20/1967,0,0,104,it,5.1,7,,Such close friends... such beautiful enemies...
34666,tt0078212,18976,The Swissmakers,11/3/1978,0,0,107,de,7,9,,
26571,tt0208993,10570,Downtown '81,1/1/1981,0,0,72,en,7.4,5,,
111570,tt0037823,214990,It's in the Bag!,4/21/1945,0,0,87,en,0,1,,Fred bagged the best for his merry 12 million dollar murder mystery!
161076,tt0065010,293516,Some Kind of a Nut,9/14/1969,0,0,89,en,6,1,,"This side is for Birds and Beads, Communal Grooving, Zen Dens, Walking On The Grass... This side is for Law and Alphabetical Order, Button-Down Brains, 5:57 to Rutsville, Keeping Off The Grass..."
152539,tt0112326,190269,L'Allée du Roi,1/1/1995,0,0,240,fr,6.8,4,,
172721,tt2139851,59290,End of the World,2/22/2013,0,0,85,en,4.8,16,,
4540,tt0021836,17126,Emil and the Detectives,12/2/1931,0,0,75,de,4.3,6,,
33318,tt0241715,21997,Men Boxing,1891-04-30,0,0,1,xx,3.5,9,,
107100,tt1910615,87392,Seattle Superstorm,3/31/2012,0,0,86,fr,3.3,14,http://www.marvista.net/programing-catalog.php?id=315&cat=34,
96460,tt0073633,31074,Violent City,8/13/1975,0,0,100,it,6,7,,
105157,tt0241524,139998,A Hand Shake,1892-01-01,0,0,1,en,2.3,7,,
78101,tt0066511,134901,Many Wars Ago,9/16/1970,0,97,101,it,7.3,19,,
73954,tt0099430,15807,The Palermo Connection,2/1/1990,0,0,100,en,5.3,4,,
162056,tt0082752,396269,Il minestrone,12/30/1981,0,0,104,it,7,2,,
27009,tt0256155,1283,Beneath Loch Ness,1/1/2002,0,0,96,en,2.6,5,,
6884,tt0305556,10629,Evil Alien Conquerors,12/3/2003,0,0,89,en,4.8,4,,
98456,tt0476576,229610,The Girl on the Stone,7/27/2007,0,0,104,es,5,1,http://laninaenlapiedra.com/,
26736,tt1369845,17467,Wizards of Waverly Place: The Movie,8/28/2009,0,0,94,en,6,323,,Family vacations can be tricky.
160128,tt1887748,216521,Sawney: Flesh of Man,8/22/2012,0,0,89,en,5.9,14,http://www.sawney.net,
77910,tt1648201,51442,For Lovers Only,7/12/2011,0,0,88,en,7.2,10,http://forloversonlymovie.com/,An American photographer runs into an old flame while on assignment in Paris.
59426,tt1706433,15957,Zhit,11/3/2010,0,0,74,ru,6,7,,
76808,tt1846526,96010,The Heineken Kidnapping,10/27/2011,0,0,120,nl,6.2,21,http://www.deheinekenontvoering.com,
71482,tt1648099,24561,Totally True Love,2/25/2011,0,0,83,no,7.4,13,,
103502,tt2016955,136386,Night #1,10/12/2011,0,0,91,fr,5.1,5,,
79236,tt0249261,110903,Young Love,8/30/2001,0,0,80,en,5.3,4,,Coming of age story of the 13-year old boy who falls in love with an older girl who wants to become a model.
135799,tt2282973,131940,The Samurai That Night,11/17/2012,0,0,120,ja,0,0,,
105952,tt1457726,214671,Huge,6/18/2010,0,0,78,en,5.5,2,,
1877,tt0104115,209345,Doctor Mordrid,11/2/1992,0,2000000,72,en,6.1,9,,
26702,tt0077429,21168,Devil Dog: The Hound of Hell,10/31/1978,0,0,95,en,5.6,4,,
75808,tt0080442,32678,The Black Marble,3/7/1980,0,0,110,en,5.3,3,,JOSEPH WAMBAUGH'S DONE IT AGAIN. But he has never done it like this.
168112,tt2368817,96001,Eskil & Trinidad,3/29/2013,0,4200000,98,sv,5.5,2,,Maps will guide your way but hope will take you anywhere.
126947,tt0076052,118497,Fraternity Row,6/3/1977,0,0,101,en,0,0,,
67927,tt0038497,35849,Sunshine Follows Rain,12/26/1946,0,0,102,sv,4,2,,
80041,tt1385633,91873,The Runway,7/10/2010,0,0,101,en,5,2,,
140733,tt0406222,56821,The Gnome,3/17/2005,0,0,90,cs,7,3,,
26028,tt0093312,44559,Jimi Plays Monterey,10/23/1986,0,0,50,en,6.7,7,,Jimi Plays Monterey
26360,tt0094590,1660,Depeche Mode: 101,4/27/1989,0,0,117,en,8.1,15,http://101dvd.depechemode.com/news.html,
169382,tt0461674,428355,Homemade Hillbilly Jam,4/25/2005,0,0,0,de,5.5,2,,
79720,tt0138074,44629,Santa and the Ice Cream Bunny,1/1/1972,0,0,96,en,2.3,4,,"The amazing story of Santa in big trouble... And his exciting rescue by the daring ice cream bunny ... It's breath-taking, fun for all."
160297,tt0760185,216546,The Slanted Screen,1/3/2006,0,0,60,en,0,0,,
45079,tt1810510,50724,4th Period Mystery,8/12/2009,0,0,86,ko,6.3,6,,4th Period Murder Mystery
72505,tt1606595,14172,Tomorrow's Joe,2/11/2011,0,0,131,ja,6.2,3,,
171587,tt2592336,68163,Whatcha Wearin'?,12/5/2012,0,0,114,ko,6.8,26,,
169068,tt1665418,385761,Dorfman,10/20/2011,0,0,92,en,5.9,16,,She's a Work in Progress.
106222,tt0376827,96924,Pizza,5/27/2005,0,0,80,en,5.8,5,,
73526,tt0243222,164421,The Doe Boy,1/25/2001,0,0,85,en,0,0,,
102051,tt1734589,169934,Unicorn City,2/24/2012,0,0,103,en,5.5,15,http://www.unicorncity.com/,You are what you pretend to be
141976,tt2064865,68591,Mistletoe Over Manhattan,11/6/2011,0,0,87,en,5.7,6,http://www.hallmarkchannel.com/mistletoeovermanhattan,
70712,tt1684928,98289,Te presento a Laura,10/29/2010,0,0,98,en,6.8,16,,
161482,tt2040537,387444,The Coalition,2/4/2013,0,0,95,en,4.4,5,,
96985,tt0071624,105348,Hot Summer in Barefoot County,7/1/1974,0,0,90,en,0,0,,There's only two rules in Barefoot County--Love thy neighbor and do unto others!
127642,tt0430082,55032,Feng Shui,9/18/2004,0,0,108,en,6.6,7,http://starcinema.abs-cbn.com/movies/feng-shui,Who can refuse good luck?
166888,tt0056468,105561,The Condemned of Altona,10/30/1962,0,0,114,it,9,1,,A Motion Picture As Unusual As The Roles of Its Academy Award Winning Stars!
91067,tt1723112,14726,The Ditch,9/6/2010,0,0,112,en,7.3,4,,
26550,tt0077682,27064,Little Lips,2/8/1978,0,0,86,en,5.8,2,,Love can be a healer but it can also be the most powerful and destructive force on Earth.
85389,tt1522189,33025,Natimorto,4/29/2011,0,0,92,pt,0,0,,
73919,tt1483795,61864,The Famous and the Dead,9/25/2009,0,0,101,en,7.5,2,,
98439,tt1128079,82685,Thou Shalt Laugh 2 - The Deuce,11/7/2007,0,0,90,en,0,0,http://www.thoushaltlaugh.com/,"Seven of the funniest Christian Comedians on earth, and hosted by Tim Conway."
140054,tt1866931,35634,We Were Here: Part 1,3/17/2012,0,0,0,ja,9,5,,
172767,tt2518848,26841,500 MPH Storm,2/28/2013,0,3000000,90,en,2.9,21,http://www.facebook.com/HypercaneMovie,
89145,tt0040097,64832,Angels' Alley,3/7/1948,0,0,0,en,3,1,,TWO-FISTED DRAMA!
151911,tt0029924,39253,Blockade,6/17/1938,0,0,85,en,0,0,,Romance under Fire!
26199,tt0059390,5638,The Liquidator,1/1/1965,0,0,105,en,6.1,6,,Right between the eyes is where it hits you . . . Boysie Oakes is DEADLIER than the most dangerous spy !
66068,tt0304389,46725,Girl,9/1/2002,0,0,93,nl,0,0,,
84479,tt1772947,84207,The Invader,11/23/2011,0,0,95,fr,6.3,6,,
132561,tt1301308,265330,Mixed Kebab,2/29/2012,0,0,98,en,6.4,10,http://www.mixedkebab.com/,
68444,tt0808174,16279,Blind,2/8/2007,0,0,98,nl,9,4,,
