id,imdb_id,tmdbId,title,release_date,revenue,budget,runtime,original_language,vote_average,vote_count,homepage,tagline
142374,tt0107260,340382,Joan the Maid 2: The Prisons,1994-02-09,0.0,0,176.0,fr,7.8,5.0,,
54734,tt1501756,10760,Small Potatoes: Who Killed the USFL?,2009-10-20,0.0,0,53.0,en,7.4,7.0,http://30for30.espn.com/film/small-potatoes-who-killed-the-usfl.html,"For three glorious years, football was 365"
31150,tt0095379,16220,Intruder,1989-01-27,0.0,130000,88.0,en,6.2,49.0,,A new dimension in terror.
142656,tt0134749,103066,Fountainhead,1956-02-26,0.0,0,129.0,ja,5.0,3.0,,
5731,tt0076780,24740,Summer City,1977-12-22,0.0,0,90.0,en,10.0,1.0,,
117618,tt1859603,89059,The Guest House,2012-06-18,0.0,250000,0.0,nl,4.1,11.0,http://wolfereleasing.com/info/title/guest-house-the/,Love has its own place
131966,tt0073758,31344,Strike Force,1975-04-12,0.0,0,73.0,en,5.5,2.0,,
36529,tt0097874,1830,Metamorphosis,1990-08-07,0.0,0,96.0,en,6.3,3.0,,Witness the Change!
45431,tt0143213,7518,Devil in the Flesh,1998-01-04,0.0,0,99.0,en,5.0,8.0,,She's a hot... cold blooded killer.
58250,tt1844635,6473,The Bucks County Massacre,2010-12-01,0.0,0,84.0,en,3.5,2.0,http://www.buckscountymovie.com/,True Story. Real Footage
142758,tt1558256,14169,Deadly Renovations,2010-01-09,0.0,0,0.0,en,3.0,1.0,,It's all in the plan
4398,tt0498525,12236,Lissi and the Wild Emperor,2007-10-24,0.0,0,85.0,de,5.7,57.0,http://www.lissi.film.de/,
72589,tt1428436,91426,3nity,2010-10-21,0.0,0,0.0,de,5.9,6.0,,
4580,tt0073196,10134,Je t'aime moi non plus,1976-03-10,0.0,0,90.0,fr,7.7,10.0,,"I Love You, I Don't"
136928,tt2294619,290556,First Winter,2012-10-11,0.0,0,91.0,en,4.0,1.0,http://firstwintermovie.com/,No Escape
86000,tt2082180,39356,Always,2011-10-20,0.0,0,108.0,ko,7.5,55.0,http://www.2011onlyu.co.kr/,
98532,tt1451632,94380,Sensation,2011-11-04,0.0,0,107.0,en,3.7,3.0,,
97938,tt2231251,87827,Heart of the Country,2013-08-19,0.0,0,87.0,en,6.0,12.0,http://heartofthecountrymovie.com/,
26676,tt0127045,25943,Neon Maniacs,1986-11-14,0.0,1500000,91.0,en,4.8,6.0,,There are twelve good reasons to be afraid of the dark. And every one of them is a killer.
107426,tt0076247,40342,Julio Begins in July,1979-12-01,0.0,0,120.0,es,7.2,5.0,,
108497,tt0294592,78308,Autumn Tale,2000-09-18,0.0,0,0.0,tr,6.0,1.0,,
117168,tt0288324,139930,The Year That Trembled,2002-03-22,0.0,0,104.0,en,0.0,0.0,,When passions ignited a nation. When choices became a matter of life and death.
128960,tt0054854,42081,The Substitute,1961-12-31,0.0,0,10.0,en,6.4,8.0,,
84734,tt0044378,85886,Venetian Bird,1952-10-01,0.0,0,94.0,en,8.0,2.0,,Behind Her Lush Beauty Lurked
8460,tt0278723,27686,The Skulls II,2002-04-09,0.0,3800000,99.0,en,5.3,21.0,,
33558,tt1157631,14694,Dog Eat Dog,2009-01-23,0.0,0,106.0,es,6.9,7.0,,
156896,tt1649328,341366,Fit,1994-12-26,0.0,0,8.0,en,5.5,2.0,,
137002,tt2386140,39824,The Capsule,2012-08-03,0.0,0,35.0,en,0.0,0.0,,
148652,tt2194748,347969,The Eleventh Victim,2012-11-03,0.0,0,89.0,en,3.9,5.0,http://www.mylifetime.com/movies/the-eleventh-victim,
171429,tt0344936,38794,Black Indians: An American Story,2004-01-01,0.0,0,60.0,en,0.0,0.0,http://www.richheape.com/black-indians-american-story.htm,"To build the future you must know the past.  But what if that past has been hidden, lost, or denied?"
52106,tt0178579,43974,I Won the New Year's Lottery,1989-06-06,0.0,0,92.0,en,5.5,26.0,,
26285,tt0085524,1410,Fantozzi Still Suffers,1983-01-01,0.0,0,85.0,it,6.4,77.0,,
106256,tt0086331,128266,Sogni mostruosamente proibiti,1982-10-29,0.0,0,0.0,it,5.5,3.0,,
4255,tt0065904,13166,The Party at Kitty and Stud's,1970-02-10,0.0,5000,71.0,en,3.2,17.0,,
157544,tt1524575,153423,The Vatican Tapes,2015-07-24,1784763.0,13000000,91.0,en,4.6,248.0,,"For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls."
61312,tt1740712,15661,"Video Nasties: Moral Panic, Censorship & Videotape",2010-08-30,0.0,0,72.0,en,7.2,9.0,,72 films that changed Britain forever.
106417,tt1904937,87380,Kaiji 2: The Ultimate Gambler,2011-11-05,15.0,0,133.0,ja,4.8,4.0,http://www.kaiji-movie.jp,
169364,tt0069334,421552,Swayamvaram,1972-11-23,0.0,39000,131.0,ml,8.0,1.0,,
140208,tt2240764,5871,Bad Boy Street,2012-10-22,0.0,0,80.0,en,5.5,10.0,http://www.imdb.com/title/tt2240764/,
102292,tt2082496,53619,A Bottle in the Gaza Sea,2011-10-08,0.0,0,100.0,fr,7.0,14.0,,
135697,tt0051080,251028,K.O. Miguel,1957-01-01,0.0,0,80.0,es,0.0,0.0,,
145312,tt1893218,62762,Dear Santa,2011-08-11,0.0,0,90.0,en,6.8,18.0,,Dear Santa. North Pole.
5871,tt1178197,277724,The World is Big and Salvation Lurks Around the Corner,2008-03-14,0.0,0,105.0,bg,7.0,10.0,,
130374,tt0037756,328233,Guest Wife,1945-07-27,0.0,0,90.0,en,5.8,5.0,,
170455,tt2231900,256969,A Killer Among Us,2012-09-08,0.0,0,87.0,en,4.3,4.0,,
86332,tt0130216,10195,The Redeemer: Son of Satan!,1978-04-07,0.0,0,84.0,en,5.9,8.0,,If You Have a Craving for Terror… Come to the Class Reunion
104524,tt2147319,217038,Helter Skelter,2012-07-14,0.0,0,127.0,ja,6.6,27.0,http://hs-movie.com/index.html,
52589,tt0475760,30694,Tokyo Tower,2005-01-15,0.0,0,125.0,ja,5.6,4.0,http://www.tokyo-tower.jp/,
171873,tt2107874,233208,Unter Umständen verliebt,2012-03-05,0.0,0,,de,0.0,0.0,,
137853,tt2321379,101956,Journey to Planet X,2012-04-20,0.0,0,88.0,en,9.0,1.0,http://www.journeytoplanetx.com/,
80648,tt0257750,41482,Heart of Stone,2001-09-26,0.0,0,90.0,en,0.0,0.0,,
80219,tt0338109,23631,Homeless to Harvard: The Liz Murray Story,2003-04-07,0.0,0,104.0,en,6.1,17.0,,"When there was nothing to believe in, she believed in herself."
25926,tt0296753,43469,Mind Meld: Secrets Behind the Voyage of a Lifetime,2001-11-06,0.0,0,75.0,en,6.6,4.0,,
60551,tt0046532,25647,War Arrow,1954-01-01,0.0,0,78.0,en,6.4,6.0,,Indian tomahawk and cavalry saber fighting side-by-side for the glory of the West!
82767,tt0161215,27585,¡A volar joven!,1947-12-23,0.0,0,113.0,es,6.0,1.0,,
7092,tt0406310,70881,Van Helsing: The London Assignment,2004-05-11,0.0,0,30.0,en,6.0,51.0,,
815,tt0204824,109478,Animal Farm,1999-10-03,0.0,23000000,91.0,en,5.9,30.0,,Four legs good. Two legs bad.
93492,tt0056472,92117,Gladiators 7,1962-10-11,0.0,0,93.0,it,0.0,0.0,,
26155,tt0050546,29710,The Invisible Boy,1957-10-01,0.0,0,90.0,en,5.0,11.0,,See Timmie and his friend Robby the Robot combat the Super Computer
34138,tt0117179,73376,Night Of The Twisters,1996-01-01,0.0,0,92.0,en,4.5,14.0,,
121959,tt0050299,253794,The Deerslayer,1957-09-10,0.0,0,78.0,en,6.0,1.0,,James Fenimore Cooper's Great Adventure Classic !
106355,tt0036697,198365,Captain America,1944-02-05,0.0,0,244.0,en,5.8,3.0,,
142064,tt0339210,86868,"It's A Bird, It's A Plane, It's Superman!",1975-02-21,0.0,0,92.0,en,5.5,2.0,,The funniest Superhero story ever!
121945,tt0162898,94792,CHiPs '99,1998-01-01,0.0,0,120.0,en,4.7,7.0,,Ponch and Jon are Back!
142971,tt0085616,338767,Grace Kelly,1983-02-21,0.0,0,100.0,es,5.5,2.0,,
160718,tt0110094,399106,I Spy Returns,1994-02-03,0.0,0,95.0,en,0.0,0.0,,
27338,tt0271732,467,The Pretender 2001,2001-01-22,0.0,0,96.0,en,5.4,5.0,,He is a master of disguise. She is a master of the hunt. Let the chase begin.
32677,tt0078155,37214,Rescue From Gilligan's Island,1978-10-14,0.0,0,95.0,en,4.1,11.0,,
103688,tt0241357,138843,Daydream Believers: The Monkees Story,2000-06-28,0.0,0,92.0,en,4.0,2.0,,"They achieved worldwide fame but, what they wanted... was respect."
105073,tt0029542,100544,The Shadow Strikes,1937-10-29,0.0,0,62.0,en,3.7,3.0,,Scourge of the underworld!
56067,tt0068276,22606,The Biscuit Eater,1972-03-22,0.0,0,92.0,en,5.9,5.0,,
108048,tt0087376,4949,"Gwen, the Book of Sand",1985-02-06,0.0,0,67.0,fr,6.5,2.0,,
130296,tt0064988,305450,Sinful Davey,1969-02-10,0.0,0,95.0,es,6.0,2.0,,
31410,tt0090257,613,My Sweet Little Village,1985-08-01,0.0,0,98.0,cs,7.5,21.0,,
155685,tt0057851,47247,Apache Rifles,1964-11-26,0.0,0,92.0,en,4.7,3.0,,The Cry Was Revenge - And One Man Vowed to Stop the Bloodshed of Two Warring Nations!
84730,tt0289138,30432,"Csocsó, avagy éljen május elseje!",2001-12-06,0.0,0,94.0,en,6.0,1.0,,
135510,tt0078986,84450,Deadly Chase,1978-12-08,0.0,0,90.0,it,0.0,0.0,,
45940,tt0067729,1611,Company Limited,1971-09-24,0.0,0,110.0,bn,6.5,4.0,,
134777,tt0830361,132316,The Lost Room,2006-12-09,0.0,0,270.0,en,7.8,98.0,,Some doors are better left closed.
42053,tt1506458,18189,Witchville,2010-05-22,0.0,0,87.0,en,4.5,9.0,,
135579,tt1989485,64305,Dead Before Dawn 3D,2012-10-10,0.0,0,88.0,en,4.3,30.0,,Half Zombie. Half Demon. All Zemon!
8930,tt0881310,12456,Modern Life,2008-10-27,0.0,88,88.0,fr,9.3,4.0,,
50162,tt0225009,9992,964 Pinocchio,1991-09-14,0.0,0,97.0,ja,5.9,9.0,,
81229,tt0338086,39514,Hacker,2002-01-01,0.0,0,90.0,en,3.0,3.0,,
107039,tt0304790,121636,The Road To Love,2001-01-01,0.0,0,70.0,en,5.0,1.0,,
53129,tt0374298,3432,The Turkish Gambit,2005-02-22,0.0,0,130.0,ru,6.3,18.0,,
130624,tt0026762,260176,The Girl from the Marsh Croft,1935-09-10,0.0,0,82.0,de,8.0,1.0,,
47736,tt0086182,33810,Rembetiko,1983-01-01,0.0,0,110.0,el,7.6,7.0,,rempetiko rembetiko mousiki
4705,tt0074682,4484,The Sensuous Nurse,1975-12-19,0.0,0,90.0,it,6.4,4.0,,Ursula Andress will melt your thermometer
26189,tt0282521,42623,Get a Clue,2002-01-01,0.0,0,83.0,en,4.9,59.0,,
91624,tt0078235,30245,The Last House on the Beach,1978-04-20,0.0,0,86.0,it,5.0,3.0,,
82567,tt0053319,121006,Sujata,1960-01-01,0.0,0,161.0,hi,5.0,3.0,,
115873,tt2612156,92401,The Angrez,2006-06-02,300000.0,50000,110.0,hi,6.9,6.0,http://en.wikipedia.org/wiki/The_Angrez,
116155,tt0026055,216156,Alibi Ike,1935-06-15,0.0,0,72.0,en,0.0,0.0,,The man with a million excuses!
83415,tt0092684,42138,Body Slam,1987-05-21,0.0,0,89.0,en,4.7,8.0,,
98203,tt1699745,50620,Captive,2012-09-05,24591.0,11180,120.0,en,5.9,11.0,,Even choice is not an option.
2988,tt0070157,38772,The Harrad Experiment,1973-05-11,0.0,0,95.0,en,2.5,2.0,,"Harrad College... where free, liberated relations between coed students are encouraged!"
27328,tt0076295,36246,The Last House on Dead End Street,1973-01-01,0.0,3000,78.0,en,4.8,16.0,,You bet your ass this is for real!
142106,tt1826813,261192,Petunia,2013-06-28,0.0,0,112.0,en,5.5,6.0,,
136752,tt1935870,13748,"Rock, Paper, Scissors",2012-06-22,0.0,0,100.0,es,6.1,5.0,http://www.piedrapapelotijera.com.ve/,You can't deny and you know!
139349,tt0075097,275210,The Premonition,1976-05-19,0.0,0,94.0,en,4.4,6.0,,A masterpiece of terror and suspense.
43710,tt0062490,37631,Who's Minding The Mint?,1967-09-26,0.0,0,97.0,en,8.3,3.0,,"With a cast of thousands - in hundreds, tens and singles!"
27306,tt0270841,53048,Cyber Wars,2004-01-01,0.0,0,103.0,en,6.8,4.0,,
27351,tt0820111,11366,Meatball Machine,2005-01-01,0.0,0,90.0,ja,5.4,16.0,,
138450,tt2364953,301272,True Skin,2012-10-10,0.0,0,6.0,en,6.6,5.0,http://n1on.com/,
68115,tt0114648,46096,Terminal Justice,1996-04-01,0.0,0,94.0,en,6.0,4.0,,The name of the game is Danger
83232,tt0062144,37533,Portrait of Jason,1967-09-29,0.0,0,105.0,en,7.8,5.0,,
59429,tt1728179,8277,Paranormal Activity: Tokyo Night,2010-11-20,0.0,0,91.0,ja,5.5,91.0,,The nightmare continue...
113638,tt0023990,95372,Eskimo,1933-11-14,0.0,0,117.0,en,0.0,0.0,,
107406,tt0131515,110415,Oscenità,1980-02-14,0.0,0,84.0,it,9.0,1.0,,
135679,tt0762070,58545,"Andrew Jenks, Room 335",2008-01-15,0.0,0,90.0,en,10.0,1.0,,
27255,tt0867295,43423,From a Place of Darkness,2008-03-25,0.0,0,84.0,en,0.0,0.0,,
2909,tt0074671,288772,In the Dust of the Stars,1976-07-01,0.0,0,98.0,de,3.3,2.0,,
171885,tt2421498,127803,Lost Rivers,2013-03-01,0.0,0,72.0,en,0.0,0.0,,
83581,tt0218616,84903,Some Voices,2000-08-25,0.0,0,101.0,en,6.8,4.0,,
132912,tt1734163,146047,The Price of Sex,2011-04-09,0.0,0,73.0,en,5.0,1.0,http://www.priceofsex.org/,An investigation of sex trafficking.
48856,tt0379484,8194,Gun-shy,2003-01-01,0.0,0,105.0,de,6.7,3.0,,
70418,tt1647483,54982,Wasted on the Young,2010-06-13,0.0,0,97.0,en,5.3,16.0,,Youth is innocent until proven guilty.
86955,tt0015634,23116,Body and Soul,1925-11-09,0.0,0,102.0,en,6.8,4.0,,
86990,tt0038687,43692,Let There Be Light,1946-12-16,0.0,0,58.0,en,7.0,3.0,,
6945,tt0082754,50314,Miracle on Ice,1981-03-01,0.0,0,150.0,en,3.9,4.0,,
93840,tt1959346,22970,Blind Man,2012-03-06,0.0,0,94.0,fr,5.9,11.0,,
82313,tt0818226,34667,Shoot First And Pray You Live,2008-12-04,0.0,0,110.0,en,6.0,1.0,http://shootfirstandpray.com/,I Am Goin To  Kill You Dead
128634,tt0105183,23014,Prototype,1992-12-23,0.0,0,98.0,en,4.8,3.0,,"Part man, part machine, all killer. Mankind doesn't stand a chance."
148622,tt0096492,339562,Forgotten Tune for the Flute,1987-10-23,0.0,0,134.0,ru,4.5,2.0,,
65142,tt0089957,17845,The Most Charming and Attractive,1985-06-06,0.0,0,89.0,ru,5.8,7.0,,
57778,tt0070439,19275,Unbelievable Adventures of Italians in Russia,1974-01-01,0.0,0,104.0,ru,6.1,19.0,,
78132,tt0081796,36686,For the Matches,1980-01-18,0.0,0,100.0,ru,6.2,11.0,,
117863,tt0053274,268386,The Overcoat,1959-02-02,0.0,0,75.0,en,6.0,1.0,,
5900,tt0116729,9932,The Dress,1996-03-21,0.0,0,103.0,nl,7.0,3.0,,
163428,tt0171177,189291,Man Follows Birds,1976-12-01,0.0,0,87.0,ru,5.0,1.0,,
27724,tt0419081,2518,Psychopathia Sexualis,2006-06-08,0.0,0,102.0,en,5.0,1.0,,Tales of Deviance and Forbidden Desire from the Case Studies of Krafft-Ebing.
72720,tt2054778,34653,Hot Wheels Acceleracers: Ignition,2005-01-08,0.0,0,60.0,en,7.7,6.0,,Drive to Survive!
90118,tt1912982,74810,A Little Bit Zombie,2012-02-03,0.0,0,87.0,en,5.4,27.0,http://www.alittlebitzombie.com/,"Dead or Alive, They're coming for Steve"
95375,tt0074792,13062,"Young, Violent, Dangerous",1976-01-01,0.0,0,100.0,it,6.0,1.0,,
2798,tt0062083,11077,Oscar,1967-10-10,0.0,0,85.0,fr,7.4,76.0,,
154582,tt0062679,56344,Artists Under the Big Top: Perplexed,1968-08-29,0.0,0,103.0,de,6.7,3.0,,
5804,tt1151319,9021,The Key to Reserva (La clave Reserva),2007-12-14,0.0,0,9.0,en,7.6,18.0,http://www.scorsesefilmfreixenet.com/video_eng.htm,
86500,tt1326252,8904,Picasso and Braque Go to the Movies,2008-09-07,0.0,0,62.0,en,4.0,2.0,http://www.arthousefilmsonline.com/2009/02/picasso-braque.html,"A movie about Picasso, Braque, cubism & early cinema"
31359,tt0214289,39504,Would I Lie to You? 2,2001-02-07,42700000.0,12560000,105.0,fr,6.4,81.0,,
83827,tt0413053,52013,In the Darkness of the Night,2004-10-21,0.0,0,94.0,pt,6.3,4.0,,
87300,tt0004873,127818,Alice in Wonderland,1915-01-15,0.0,0,52.0,en,5.5,2.0,,
65614,tt0464665,37373,Dreaming of Space,2005-06-23,696681.0,2000000,90.0,ru,5.7,3.0,,
151731,tt0139491,340357,The Negro Soldier,1944-04-10,0.0,0,43.0,en,6.0,4.0,,
169794,tt2452384,75944,All That I Am,2013-03-10,0.0,0,82.0,en,5.0,1.0,http://www.burmafilm.com/,
32285,tt1151911,1589,Cornered!,2008-01-01,0.0,0,86.0,en,4.1,9.0,,
81704,tt1830792,41123,Romeos,2011-12-08,0.0,0,94.0,de,6.7,22.0,,"How do you love someone, if you don't show who you are?"
27909,tt0096785,10103,Alien from the Deep,1989-10-15,0.0,0,90.0,en,3.3,3.0,,"Loads of gore and action, plenty of bloody shoot-outs, a hugely entertaining monster (the infamous “Big Claw”)."
101444,tt0084104,62130,The Hunters of the Golden Cobra,1982-08-11,0.0,0,95.0,it,5.9,4.0,,He had two choices. Find the treasure... or lose his life!
8692,tt0080379,43786,Invasion of the Flesh Hunters,1980-08-04,0.0,0,96.0,it,5.7,21.0,,POW's in Vietnam... starved in captivity... released with a taste for human flesh.
98027,tt0068415,110540,Seven Dead in the Cat's Eye,1973-04-12,0.0,0,95.0,en,6.4,10.0,,Death means NOTHING to a beast with nine lives!
63276,tt0140428,14943,L'odore della notte,1998-01-01,0.0,0,,it,6.4,9.0,,
104973,tt0078936,103713,White Cannibal Queen,1980-09-15,0.0,0,90.0,it,4.9,4.0,,Kidnapped by cannibals! Raised to eat human flesh!
2004,tt0177882,928,Kebab Connection,2004-04-21,0.0,0,96.0,de,6.6,20.0,,
2333,tt1058601,3033,Buddenbrooks,2008-12-25,0.0,0,151.0,de,6.1,8.0,,
1539,tt0448009,15321,Keine Lieder über Liebe,2005-10-26,0.0,0,98.0,de,8.0,2.0,,
157843,tt1837636,339749,Queen of the Desert,2015-09-03,0.0,15000000,128.0,en,6.1,61.0,,
91007,tt0112909,72875,The Saint of Gamblers,1995-06-28,13.0,0,98.0,en,3.5,2.0,,
160155,tt0450455,258755,Life Is Ruff,2005-01-13,0.0,0,84.0,fr,4.5,10.0,,
49961,tt0023871,1259,A Song of Lisbon,1933-11-07,0.0,0,85.0,pt,8.0,12.0,,
27456,tt0020499,45538,Thunderbolt,1929-06-20,0.0,0,85.0,en,4.5,2.0,,
103066,tt1584828,121446,Any And Every Which Way,2010-02-27,0.0,0,75.0,ja,4.5,2.0,,
72850,tt0168473,83491,Babes in Toyland,1997-01-01,0.0,0,74.0,en,4.8,5.0,,
110568,tt0057189,74241,Island of Love,1963-06-12,0.0,0,113.0,en,7.5,1.0,,It's the Place Where They Invented It!
58432,tt0484273,8944,The Dark Hour,2006-10-06,0.0,0,92.0,es,5.9,21.0,,
27114,tt0023335,10429,The Phantom of Crestwood,1932-10-14,0.0,0,76.0,en,5.0,4.0,,WHO KILLED JENNY WREN?
81660,tt1552214,61755,The Selling,2011-04-29,0.0,0,92.0,en,5.8,3.0,,5 bedrooms. 4 bath. 12 ghosts.
58895,tt1031294,46982,Hush Little Baby,2007-10-27,0.0,0,89.0,en,1.0,1.0,,
73339,tt0118763,4286,The Boys Club,1997-02-28,0.0,0,91.0,en,5.5,4.0,,
49035,tt0242256,33218,Alaipayuthey,2000-04-14,6000000.0,2000000,156.0,ta,6.7,6.0,,
2232,tt0070299,431,The Legend of Paul and Paula,1973-03-14,0.0,0,105.0,de,6.8,5.0,,The controversial comedy from behind the iron curtain.
126227,tt0463959,260884,Desolation Canyon,2006-01-06,0.0,0,80.0,en,6.0,2.0,,
32707,tt0366518,94794,Breaking Dawn,2004-10-16,0.0,0,88.0,en,5.0,8.0,,A mind is a terrible thing to lose.
104274,tt0088818,115348,Blastfighter,1984-07-14,0.0,0,87.0,en,3.9,11.0,,The Force Of Vengeance
459,tt0050974,2087,Sissi: The Fateful Years of an Empress,1957-12-18,0.0,0,109.0,de,7.1,77.0,,
457,tt0048624,5503,Sissi,1955-12-22,0.0,0,102.0,de,7.3,109.0,,
6318,tt0295001,31633,Vaya con Dios,2002-03-28,0.0,0,106.0,de,6.5,5.0,,
78224,tt1864461,42614,Certain Prey,2011-11-06,0.0,0,89.0,en,4.3,10.0,,
96717,tt0029819,70090,To New Shores,1937-08-30,0.0,0,106.0,de,6.5,4.0,,
58156,tt1483753,13260,Pure,2009-10-22,0.0,0,100.0,sv,6.5,16.0,,Katarina's eyes and mind are opened when listening to the beauty of Mozart.
26267,tt0426568,89417,Now You See It...,2005-01-14,0.0,0,96.0,en,5.6,17.0,,
136884,tt0293069,249677,Dark Blood,2012-09-27,0.0,0,86.0,en,6.8,4.0,http://www.darkbloodthemovie.com/,
124111,tt0272606,23853,Jett Jackson: The Movie,2001-06-08,0.0,0,100.0,en,4.2,3.0,,All the rules have changed.
45722,tt1233487,58,Don't Look Down,2008-03-07,0.0,0,80.0,es,5.6,11.0,,When sexual fantasies come true.
110433,tt0117103,170689,Mrs. Santa Claus,1996-12-08,0.0,0,90.0,en,0.0,0.0,,
120588,tt0036375,33709,Something to Shout About,1943-02-25,0.0,0,90.0,en,0.0,0.0,,
159215,tt0024559,310567,The Silk Express,1933-06-01,0.0,0,61.0,en,5.0,2.0,,
3145,tt0065851,32274,The Horror of Frankenstein,1970-11-08,0.0,0,95.0,en,5.6,14.0,,
46581,tt0071359,16429,Immoral Tales,1974-08-17,0.0,0,103.0,fr,5.4,34.0,,Four Erotic tales that take us back through the centuries.
6980,tt0219813,41521,Horse Sense,1999-11-20,0.0,0,92.0,en,4.1,8.0,,
85616,tt2094949,76875,Svend,2011-11-25,0.0,0,110.0,da,4.5,3.0,http://www.facebook.com/filmensvend,
144344,tt0063747,55765,"A Man, a Horse, a Gun",1967-08-17,0.0,0,95.0,it,0.0,0.0,,Trap him! Tease him! Throw him in a coffin... But don't get the stranger mad!
111732,tt0042610,137698,The Jackpot,1950-11-01,0.0,0,85.0,en,5.5,4.0,,"He had a wife, two kids, a home of his own, a job with a future and then POOR JIMMY WON THE $24,000 RADIO JACKPOT!"
158675,tt1754109,250275,Les Misérables in Concert - The 25th Anniversary,2010-10-03,0.0,0,178.0,en,8.0,24.0,,The Musical Event of a Lifetime
171759,tt1390539,399019,The Lost Medallion: The Adventures of Billy Stone,2013-03-01,0.0,0,97.0,en,5.6,13.0,http://www.thelostmedallion.com/,Finding it is only the beginning.
71374,tt0137827,12699,If I Die Before I Wake,2001-04-24,0.0,0,77.0,en,7.5,2.0,,Don't ever forget to lock your doors!
138752,tt0014406,127594,Return to Reason,1923-09-06,0.0,0,3.0,fr,6.3,12.0,,
27152,tt0375782,62825,"Gone, But Not Forgotten",2003-10-09,0.0,0,90.0,en,3.2,5.0,,
166733,tt0996661,217672,Tsiou,2005-10-04,0.0,0,0.0,el,4.0,1.0,,
111718,tt0054366,133827,The Sun's Burial,1960-08-09,0.0,0,87.0,ja,6.6,5.0,,
99760,tt0087913,79528,El pico 2,1984-11-09,930349.0,0,120.0,es,6.3,4.0,,
89774,tt0229965,59440,"Air: Eating, Sleeping, Waiting and Playing",1999-12-13,0.0,0,60.0,en,6.3,2.0,,
26301,tt0475302,38714,The Hunt for the BTK Killer,2005-10-09,0.0,0,82.0,en,4.7,11.0,,
143769,tt0077060,198311,Pennies from Heaven,1978-03-07,0.0,0,450.0,en,8.2,5.0,,
118876,tt0071987,172391,How to Kill a Judge,1975-02-05,0.0,0,105.0,it,0.0,0.0,,
4196,tt0174862,29067,Lenin: The Train,1988-11-30,0.0,0,198.0,en,6.0,1.0,,
152846,tt0232114,313108,The Most Beautiful Wife,1970-03-12,0.0,0,108.0,it,8.5,4.0,,
72485,tt0334548,7860,The True Meaning of Pictures: Shelby Lee Adams' Appalachia,2002-09-07,0.0,0,75.0,en,0.0,0.0,,
94649,tt0291310,79934,La libertad,2001-06-28,0.0,0,73.0,en,6.5,6.0,,
4955,tt0051964,31945,Mädchen in Uniform,1958-07-07,0.0,0,95.0,de,5.5,4.0,,
158848,tt2306783,108879,The Falls,2012-01-12,0.0,0,115.0,en,6.1,13.0,http://www.thefallsmovie.net/01/index.php,
172577,tt1366321,145760,The Take,2009-06-17,0.0,0,173.0,en,7.7,22.0,,"He's got family, he's got power, but he's got issues"
60193,tt0052575,51890,Arrangiatevi!,1959-01-01,0.0,0,0.0,it,7.0,4.0,,
105529,tt0073529,113364,Down the Ancient Stairs,1975-01-01,0.0,0,0.0,it,6.0,2.0,,Dante's Inferno is Alive and Well
106224,tt0074487,56579,The Inheritance,1976-10-21,0.0,0,120.0,it,5.2,3.0,,
63229,tt0086989,158959,Good King Dagobert,1984-08-22,0.0,0,112.0,fr,3.7,6.0,,
82368,tt0054068,84108,Love and Larceny,1960-01-01,0.0,0,101.0,it,7.3,3.0,,
2969,tt0017621,42726,A Daughter Of Destiny,1928-01-25,0.0,0,108.0,en,7.8,4.0,,
46713,tt1563719,35955,Hunt to Kill,2010-11-06,0.0,2300000,98.0,en,4.9,36.0,,Survival of the baddest
153410,tt0213035,79048,Kiss,1963-12-31,0.0,0,55.0,en,6.2,5.0,,
84114,tt0060737,43936,"Namu, the Killer Whale",1966-08-01,0.0,0,89.0,en,3.8,2.0,,Make Room In Your Heart For A Six-Ton Pet!!!
40826,tt0050103,1833,Affair in Havana,1957-10-01,0.0,0,77.0,en,5.5,3.0,,
41434,tt1034305,19215,Don't Look Up,2009-09-24,0.0,0,98.0,en,3.3,16.0,,Lights. Camera. Terror.
111460,tt0023982,267795,"Elmer, The Great",1933-04-29,0.0,0,72.0,en,5.0,1.0,,
79580,tt2093100,49609,Home,2011-11-03,0.0,0,127.0,ru,5.0,6.0,,
47084,tt1178522,1986,Little Dorrit,2008-10-26,0.0,0,452.0,en,7.5,8.0,,
125527,tt0196355,14053,The Other,1999-05-26,0.0,0,105.0,ar,5.5,2.0,,
74657,tt0062707,29388,The Violent Four,1968-03-29,0.0,0,98.0,it,6.0,7.0,,The Bank Bandits... Gunning a City to it's Knees
122787,tt0063500,25386,Kill and Pray,1967-03-10,0.0,0,92.0,it,6.7,3.0,,
136572,tt0981293,208305,Hotel Meina,2007-10-07,0.0,0,115.0,it,6.0,3.0,,
103210,tt0083936,80518,Fighting Back,1982-05-21,0.0,0,98.0,en,3.5,2.0,,"Thieves, Pimps, Prostitutes, Muggers and Drug Dealers beware. John D'Angelo's out to make his neighbourhood safe. He's declaring his own personal war on crime and he doesn't want your kind around here any more."
32160,tt0485552,31835,Running Wild,2006-01-01,0.0,0,124.0,ko,6.2,10.0,,
165181,tt1959325,145959,Abiogenesis,2011-09-29,0.0,0,5.0,en,4.4,5.0,,
25744,tt0891520,57283,A Slit-Mouthed Woman,2007-03-16,0.0,0,90.0,ja,4.8,26.0,,
32213,tt0433328,438,Another Public Enemy,2005-01-27,0.0,0,148.0,ko,7.4,8.0,,
128842,tt2385138,300803,Lethal Hostage,2012-08-16,0.0,0,96.0,en,6.6,7.0,,
